timestamp,ego_bbox,npc_bbox,npc_forward,ego_speed,waypoints,speed
43.32544365897775,"[[156.13949584960938, 48.225860595703125], [156.13995361328125, 48.22645568847656], [158.26170349121094, 48.38718795776367], [158.26214599609375, 48.387786865234375], [156.51104736328125, 43.338279724121094], [156.51148986816406, 43.33887481689453], [158.6332550048828, 43.49960708618164], [158.63369750976562, 43.500205993652344]]","[[162.85765075683594, 37.39452362060547], [162.85243225097656, 37.39451599121094], [162.8581085205078, 37.02200698852539], [162.85289001464844, 37.02199935913086], [161.21482849121094, 37.392520904541016], [161.20960998535156, 37.392513275146484], [161.2152862548828, 37.02000427246094], [161.21006774902344, 37.02000045776367]]","[-0.9999863505363464, -0.0012179770274087787]",3.482328650115684,"[[1.7153022289276123, -0.00799553096294403], [3.612884759902954, -0.0702996551990509], [5.572196960449219, -0.14602503180503845], [7.557552337646484, -0.22531017661094666]]",7.5
43.28772580623627,"[[156.069580078125, 48.375118255615234], [156.06993103027344, 48.375972747802734], [158.19259643554688, 48.52535629272461], [158.1929473876953, 48.52621078491211], [156.41558837890625, 43.48566436767578], [156.4159393310547, 43.48651885986328], [158.53860473632812, 43.635902404785156], [158.53895568847656, 43.636756896972656]]","[[162.85765075683594, 37.39452362060547], [162.85243225097656, 37.39451599121094], [162.8581085205078, 37.02200698852539], [162.85289001464844, 37.02199935913086], [161.21482849121094, 37.392520904541016], [161.20960998535156, 37.392513275146484], [161.2152862548828, 37.02000427246094], [161.21006774902344, 37.02000045776367]]","[-0.9999863505363464, -0.0012179770274087787]",3.5901695754945786,"[[1.6399106979370117, -0.0030250251293182373], [3.5175530910491943, -0.04372759908437729], [5.48093318939209, -0.09987304359674454], [7.481875419616699, -0.15965694189071655]]",8.0
43.338966600596905,"[[156.14675903320312, 48.147789001464844], [156.14727783203125, 48.148963928222656], [158.2693328857422, 48.30416488647461], [158.26983642578125, 48.305335998535156], [156.50689697265625, 43.25935745239258], [156.50741577148438, 43.260528564453125], [158.6294708251953, 43.41572952270508], [158.62998962402344, 43.41690444946289]]","[[162.85765075683594, 37.39452362060547], [162.85243225097656, 37.39451599121094], [162.8581085205078, 37.02200698852539], [162.85289001464844, 37.02199935913086], [161.21482849121094, 37.392520904541016], [161.20960998535156, 37.392513275146484], [161.2152862548828, 37.02000427246094], [161.21006774902344, 37.02000045776367]]","[-0.9999863505363464, -0.0012179770274087787]",3.80314976260353,"[[1.7316811084747314, -0.0051253363490104675], [3.6360349655151367, -0.0626637265086174], [5.5979461669921875, -0.1331740915775299], [7.584384918212891, -0.20733176171779633]]",8.5
43.306483551859856,"[[156.06019592285156, 48.10996627807617], [156.06056213378906, 48.11116027832031], [158.1827392578125, 48.266849517822266], [158.18310546875, 48.268043518066406], [156.4215087890625, 43.22161865234375], [156.42189025878906, 43.22281265258789], [158.54405212402344, 43.378501892089844], [158.54441833496094, 43.37969970703125]]","[[162.85765075683594, 37.39452362060547], [162.85243225097656, 37.39451599121094], [162.8581085205078, 37.02200698852539], [162.85289001464844, 37.02199935913086], [161.21482849121094, 37.392520904541016], [161.20960998535156, 37.392513275146484], [161.2152862548828, 37.02000427246094], [161.21006774902344, 37.02000045776367]]","[-0.9999863505363464, -0.0012179770274087787]",3.806141908859727,"[[1.7202917337417603, -0.002851136028766632], [3.6213481426239014, -0.05425339192152023], [5.58419132232666, -0.11873061209917068], [7.573760986328125, -0.18686309456825256]]",9.0
43.33417868986726,"[[155.98886108398438, 48.75773239135742], [155.98936462402344, 48.75731658935547], [158.10818481445312, 48.9533576965332], [158.1086883544922, 48.952945709228516], [156.4394073486328, 43.87679672241211], [156.43991088867188, 43.87638473510742], [158.55873107910156, 44.072425842285156], [158.55921936035156, 44.0720100402832]]","[[162.85765075683594, 37.39452362060547], [162.85243225097656, 37.39451599121094], [162.8581085205078, 37.02200698852539], [162.85289001464844, 37.02199935913086], [161.21482849121094, 37.392520904541016], [161.20960998535156, 37.392513275146484], [161.2152862548828, 37.02000427246094], [161.21006774902344, 37.02000045776367]]","[-0.9999863505363464, -0.0012179770274087787]",3.235997511240317,"[[1.4909464120864868, -0.03691667318344116], [3.288175582885742, -0.10814231634140015], [5.207161903381348, -0.19915440678596497], [7.178007125854492, -0.2941662669181824]]",9.5
43.32549762353301,"[[156.0525360107422, 48.21638870239258], [156.052978515625, 48.217559814453125], [158.1746368408203, 48.37904739379883], [158.17507934570312, 48.380218505859375], [156.42715454101562, 43.329044342041016], [156.42759704589844, 43.33021545410156], [158.54925537109375, 43.491703033447266], [158.54969787597656, 43.49287414550781]]","[[162.85765075683594, 37.39452362060547], [162.85243225097656, 37.39451599121094], [162.8581085205078, 37.02200698852539], [162.85289001464844, 37.02199935913086], [161.21482849121094, 37.392520904541016], [161.20960998535156, 37.392513275146484], [161.2152862548828, 37.02000427246094], [161.21006774902344, 37.02000045776367]]","[-0.9999863505363464, -0.0012179770274087787]",3.795016435519072,"[[1.7209209203720093, -0.0038603395223617554], [3.621466875076294, -0.05792096257209778], [5.582918167114258, -0.12562847137451172], [7.570521354675293, -0.19753079116344452]]",10.0
43.33186562359333,"[[156.01231384277344, 48.42269515991211], [156.01272583007812, 48.42308807373047], [158.13294982910156, 48.603450775146484], [158.13336181640625, 48.603843688964844], [156.42860412597656, 43.538719177246094], [156.4290313720703, 43.53911590576172], [158.5492401123047, 43.71947479248047], [158.54966735839844, 43.719871520996094]]","[[162.85765075683594, 37.39452362060547], [162.85243225097656, 37.39451599121094], [162.8581085205078, 37.02200698852539], [162.85289001464844, 37.02199935913086], [161.21482849121094, 37.392520904541016], [161.20960998535156, 37.392513275146484], [161.2152862548828, 37.02000427246094], [161.21006774902344, 37.02000045776367]]","[-0.9999863505363464, -0.0012179770274087787]",3.446129373559097,"[[1.6914945840835571, -0.011313632130622864], [3.5814380645751953, -0.0766034871339798], [5.539982795715332, -0.15686535835266113], [7.526572227478027, -0.24170035123825073]]",10.5
43.28335300087929,"[[156.0608367919922, 48.12309265136719], [156.06114196777344, 48.12407684326172], [158.1834716796875, 48.278602600097656], [158.18377685546875, 48.27958297729492], [156.41897583007812, 43.23451232910156], [156.41928100585938, 43.23549270629883], [158.54161071777344, 43.390018463134766], [158.5419158935547, 43.3910026550293]]","[[162.85765075683594, 37.39452362060547], [162.85243225097656, 37.39451599121094], [162.8581085205078, 37.02200698852539], [162.85289001464844, 37.02199935913086], [161.21482849121094, 37.392520904541016], [161.20960998535156, 37.392513275146484], [161.2152862548828, 37.02000427246094], [161.21006774902344, 37.02000045776367]]","[-0.9999863505363464, -0.0012179770274087787]",3.644738594612756,"[[1.7071772813796997, -0.0024457573890686035], [3.605380058288574, -0.05287282168865204], [5.569540977478027, -0.1165129542350769], [7.561968803405762, -0.1836158186197281]]",11.0
43.28594384714961,"[[156.08226013183594, 48.311920166015625], [156.08253479003906, 48.312496185302734], [158.20550537109375, 48.458797454833984], [158.20579528808594, 48.45937728881836], [156.4205322265625, 43.42192459106445], [156.42080688476562, 43.42250061035156], [158.5437774658203, 43.56880187988281], [158.5440673828125, 43.56938171386719]]","[[162.85765075683594, 37.39452362060547], [162.85243225097656, 37.39451599121094], [162.8581085205078, 37.02200698852539], [162.85289001464844, 37.02199935913086], [161.21482849121094, 37.392520904541016], [161.20960998535156, 37.392513275146484], [161.2152862548828, 37.02000427246094], [161.21006774902344, 37.02000045776367]]","[-0.9999863505363464, -0.0012179770274087787]",3.513621074339261,"[[1.7120237350463867, -0.0004869326949119568], [3.6103498935699463, -0.04303761571645737], [5.572683334350586, -0.09913320094347], [7.563429832458496, -0.15919315814971924]]",11.5
43.2772409953177,"[[155.9952850341797, 48.50565719604492], [155.9957275390625, 48.50585174560547], [158.11557006835938, 48.69054412841797], [158.1160125732422, 48.690738677978516], [156.4210968017578, 43.62250518798828], [156.42153930664062, 43.62269592285156], [158.5413818359375, 43.80739212036133], [158.5418243408203, 43.807586669921875]]","[[162.85765075683594, 37.39452362060547], [162.85243225097656, 37.39451599121094], [162.8581085205078, 37.02200698852539], [162.85289001464844, 37.02199935913086], [161.21482849121094, 37.392520904541016], [161.20960998535156, 37.392513275146484], [161.2152862548828, 37.02000427246094], [161.21006774902344, 37.02000045776367]]","[-0.9999863505363464, -0.0012179770274087787]",3.39576344253943,"[[1.5934730768203735, -0.02335292100906372], [3.4524712562561035, -0.08610740303993225], [5.408450126647949, -0.16608576476573944], [7.403985977172852, -0.25030720233917236]]",12.0
