-2.4508419651178004,1.0641611852459305,true
-2.450843031330811,-1.0641611852459305,true
2.4508419651178004,-1.0641611852459305,true
2.450843031330811,1.0641611852459305,true
-0.445400352059821,1.069412114582149,true
-0.4562454399509617,-1.0588845243751768,true
4.445374253741245,-1.0838615390516018,true
4.456219341632382,1.044435099905724,true
1.561348905312317,1.0656821790140556,true
1.5370773251102918,-1.0625036892133883,true
6.438441905872644,-1.1184028779531596,true
6.462713486074668,1.0097829902742843,true
3.566990674001147,1.0483155378446358,true
3.5313427047986248,-1.0797101719672104,true
8.43233842925137,-1.1618099999163685,true
8.467986398453892,0.9662157098954778,true
-2.4508431446881866,1.0641545692963987,true
-2.4508404400333452,-1.0641621434180042,true
2.4508418218739454,-1.0641621434180046,true
2.450841762847587,1.0641697175396099,true
-0.4468876624586901,1.0679834445890868,true
-0.4547758089375199,-1.0603262078049245,true
4.4468738556320515,-1.078493174486008,true
4.454762002110881,1.0498164779080033,true
1.561199185566577,1.0683061640288352,true
1.5372499880711672,-1.0598833564950731,true
6.438622980334056,-1.115040074756487,true
6.462572177829466,1.013149445767421,true
3.5690124254563576,1.053270804142679,true
3.5294322462788252,-1.0746854004688577,true
8.43026789527386,-1.1658413898104265,true
8.469848074451392,0.9621148148011103,true
-2.450840502170151,1.0641711156168332,true
-2.450841838058657,-1.06416353766725,true
2.4508396176697085,-1.0641635376672502,true
2.4508427225591,1.064155959717667,true
-0.4514873193732836,1.0635349247831747,true
-0.45019547852978986,-1.0647889534072945,true
4.451486949068527,-1.061813751359003,true
4.450195108225033,1.0665101268314663,true
-2.4508436045953585,1.0641552510141743,true
-2.4508402562648226,-1.0641627984802298,true
2.450841395207238,-1.0641627984802293,true
2.450842465652943,1.0641703459462848,true
-0.4485423900615761,1.0663883653546646,true
-0.4531342110180377,-1.0619309515028241,true
4.448537711503552,-1.0725062442595419,true
4.4531295324600135,1.0558130725979467,true
1.5553320556794967,1.0658065164442403,true
1.5430172447788377,-1.0624821258129231,true
6.444618521497477,-1.0908440179147483,true
6.456933332398137,1.0374446243424151,true
3.560251319293749,1.0589604930602605,true
